;BOUWJAAR_PAND;VLOEROPPERVLAK_VERBLIJFSOBJECT;age;app_advance_payment_adjustment_last_year;app_check_advance_payment_last_year;app_determine_day_of_payment_last_year;app_mandate_no_last_year;app_mandate_yes_last_year;app_transaction_request_last_year;bought_toon;electricity_annual_consumption_estimated_offpeak;electricity_annual_consumption_estimated_peak;electricity_annual_consumption_estimated_total;electricity_last_contract_annual_consumption_estimated_offpeak;electricity_last_contract_annual_consumption_estimated_peak;electricity_last_contract_annual_consumption_estimated_total;electricity_last_contract_term;gas_annual_consumption_estimated;gas_last_contract_annual_consumption_estimated;has_active_boiler_rent_contract;has_active_electricity_contract;has_phone_number;province;web_os_other_last_year
11626;1951;82;63;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1116;1058;2174;1116;1058;2174;INDEFINITE;1216;1216;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11627;2006;78;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1300;1000;2300;782;865;1647;1 YEAR;1000;827;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11628;1992;102;47;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1525;1688;3143;1525;1618;3143;3 YEARS;1036;1016;FALSE;TRUE;TRUE;GELDERLAND;FALSE
11629;1990;74;51;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;796;1422;2218;796;1422;2218;INDEFINITE;500;500;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11630;1928;65;66;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;429;473;902;3 YEARS;;707;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
11631;2000;119;51;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;792;1005;1797;INDEFINITE;;817;FALSE;FALSE;TRUE;UTRECHT;FALSE
11632;1931;106;59;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1407;1267;2674;1407;1267;2674;INDEFINITE;1381;1381;TRUE;FALSE;TRUE;UTRECHT;FALSE
11633;1984;67;88;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1167;456;1623;1167;456;1623;3 YEARS;21;21;FALSE;TRUE;TRUE;UTRECHT;FALSE
11634;1965;71;36;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2758;2533;5291;2758;2533;5291;INDEFINITE;1524;1524;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11635;1960;72;53;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;714;1173;1887;714;1173;1887;4 YEARS;1060;1060;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11636;1954;60;29;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;819;843;1662;819;843;1662;3 YEARS;854;854;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11637;1900;310;55;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1033;1265;2298;1033;1265;2298;INDEFINITE;4569;4569;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11638;1970;53;51;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1606;860;2466;1606;860;2466;INDEFINITE;;;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11639;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;6505;11033;17538;4690;8811;13501;3 YEARS;1532;1716;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11640;1900;110;50;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1885;1483;3368;1885;1483;3368;3 YEARS;1224;1224;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11641;1965;88;93;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;5389;5389;;5938;5938;INDEFINITE;1293;1294;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11642;1988;72;73;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1003;0;1003;1003;0;1003;INDEFINITE;649;649;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11643;1920;353;81;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2703;2486;5189;2703;2486;5189;INDEFINITE;1977;1977;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11644;1938;100;42;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1290;873;2163;1290;873;2163;1 YEAR;1434;1434;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11645;1750;105;60;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;4217;6656;10873;4217;6656;10873;INDEFINITE;5708;5708;FALSE;TRUE;TRUE;UTRECHT;FALSE
11646;1994;274;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;3554;3304;6858;2436;1826;4262;3 YEARS;2644;2048;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
11647;2020;102;31;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1163;1809;2972;1163;1809;2972;INDEFINITE;793;793;FALSE;TRUE;TRUE;FRIESLAND;FALSE
11648;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;2431;2431;;;4069;FALSE;FALSE;FALSE;;FALSE
11649;2003;92;71;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;866;1622;1828;;1622;1622;INDEFINITE;1081;1081;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
11650;1920;313;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;7793;7404;15197;7793;7404;15197;3 YEARS;2716;2716;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11651;1974;131;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1347;1863;3124;1347;1048;2395;INDEFINITE;1379;1300;FALSE;TRUE;TRUE;UTRECHT;FALSE
11652;1960;72;49;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;920;1070;1990;920;1070;1990;INDEFINITE;1970;1970;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11653;1905;110;64;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;987;987;FALSE;FALSE;TRUE;NOORD-BRABANT;FALSE
11654;2006;164;40;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;1651;2179;3830;INDEFINITE;;2033;FALSE;FALSE;TRUE;UTRECHT;FALSE
11655;1970;161;80;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;3163;2331;5494;3163;2331;5494;1 YEAR;2382;2382;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
11656;2001;112;65;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1392;1355;2747;1392;1355;2747;INDEFINITE;1876;1876;FALSE;TRUE;TRUE;UTRECHT;FALSE
11657;2013;67;52;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1491;1380;2871;1491;1380;2871;1 YEAR;;;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11658;1970;130;27;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2487;3000;5487;1585;1804;3389;3 YEARS;1923;1652;FALSE;TRUE;TRUE;DRENTHE;FALSE
11659;1999;357;93;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;3355;3355;FALSE;FALSE;TRUE;NOORD-HOLLAND;FALSE
11660;1988;101;61;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1482;1361;2843;1410;1341;2751;3 YEARS;433;433;TRUE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11661;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;9545;17995;27540;13637;15483;29120;3 YEARS;;;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11662;1988;164;67;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;5260;5260;INDEFINITE;;2398;FALSE;FALSE;TRUE;UTRECHT;FALSE
11663;1938;73;87;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;442;545;961;416;545;961;3 YEARS;2063;2063;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11664;2005;93;42;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1439;1933;3372;584;816;1400;3 YEARS;914;914;FALSE;TRUE;TRUE;UTRECHT;FALSE
11665;1982;106;52;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2582;2346;4767;2061;2346;4407;INDEFINITE;1841;1643;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
11666;2000;92;46;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1220;1701;2921;1220;1701;2921;3 YEARS;1297;1297;FALSE;TRUE;TRUE;UTRECHT;FALSE
11667;1960;63;38;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2472;2117;4589;1546;1663;3209;INDEFINITE;1377;1079;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
11668;1953;61;50;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;811;1268;2079;811;1268;2079;3 YEARS;605;605;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11669;1958;117;54;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1555;1627;3182;1555;1627;3182;INDEFINITE;1877;1877;FALSE;TRUE;TRUE;UTRECHT;FALSE
11670;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1274;10532;11806;1274;10532;11806;3 YEARS;;4416;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11671;1979;118;32;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2521;3203;5724;2521;3203;5724;3 YEARS;;285;FALSE;TRUE;TRUE;UTRECHT;FALSE
11672;;;34;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;1710;1710;;1710;1710;INDEFINITE;1210;1210;FALSE;TRUE;TRUE;;FALSE
11673;1979;76;43;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;488;566;1054;488;566;1054;1 YEAR;672;563;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11674;2013;93;81;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;769;808;1577;769;808;1577;3 YEARS;787;787;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
11675;1991;62;74;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1371;1513;2884;936;1157;2093;INDEFINITE;1489;1489;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11676;1960;95;39;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1299;1739;3038;1299;1739;3038;4 YEARS;1266;1266;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11677;2016;188;44;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1097;1433;2530;1097;1433;2530;INDEFINITE;902;902;FALSE;FALSE;TRUE;NOORD-HOLLAND;FALSE
11678;1942;64;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;68;47;115;68;47;115;1 YEAR;0;0;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11679;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;20823;28925;49748;9326;12887;22213;3 YEARS;1860;950;FALSE;TRUE;TRUE;;FALSE
11680;1969;189;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;955;1677;2632;955;1677;2632;INDEFINITE;1135;1135;FALSE;TRUE;TRUE;OVERIJSSEL;FALSE
11681;1968;65;48;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;542;671;1213;542;671;1213;INDEFINITE;1664;1664;FALSE;TRUE;TRUE;UTRECHT;FALSE
11682;1969;104;66;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;1150;1150;FALSE;FALSE;TRUE;NOORD-HOLLAND;FALSE
11683;1956;57;69;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;848;848;;848;848;INDEFINITE;75;75;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11684;1924;439;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;3389;750;4139;3389;750;4139;5 YEARS;5201;5201;FALSE;TRUE;TRUE;LIMBURG;FALSE
11685;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;3784;8990;12774;3784;8990;12774;INDEFINITE;;;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11686;1976;57;82;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;848;582;1430;848;582;1430;4 YEARS;996;996;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
11687;2007;92;66;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;463;597;1060;463;597;1060;INDEFINITE;;;FALSE;TRUE;TRUE;UTRECHT;FALSE
11688;1958;99;52;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1408;2112;3520;1408;2112;3520;3 YEARS;1846;1846;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
11689;1994;105;29;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1276;1303;2579;1276;1303;2579;4 YEARS;1000;1000;FALSE;TRUE;TRUE;GRONINGEN;FALSE
11690;2007;125;22;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;921;1029;1950;921;1029;1950;1 YEAR;981;981;FALSE;TRUE;TRUE;OVERIJSSEL;FALSE
11691;1984;112;29;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1277;1431;2708;1277;1431;2708;3 YEARS;694;694;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11692;1932;113;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1572;5027;5027;1572;2436;4008;5 YEARS;3293;1116;FALSE;TRUE;TRUE;GELDERLAND;FALSE
11693;1990;66;91;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;774;1069;1843;774;1069;1843;INDEFINITE;;;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11694;1930;118;41;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;786;891;1677;786;891;1677;1 YEAR;1060;1060;FALSE;TRUE;TRUE;FRIESLAND;FALSE
11695;1966;65;34;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;;;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
11696;1967;140;46;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;871;951;1822;871;951;1822;INDEFINITE;1616;1616;FALSE;TRUE;TRUE;OVERIJSSEL;FALSE
11697;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;897;1798;2695;897;1798;2695;INDEFINITE;1360;1360;FALSE;TRUE;TRUE;;FALSE
11698;1988;79;86;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;363;414;777;363;414;777;INDEFINITE;1294;1294;FALSE;TRUE;TRUE;UTRECHT;FALSE
11699;1968;117;78;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;743;901;1644;743;901;1644;INDEFINITE;1134;1134;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11700;1966;104;61;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1917;1782;3699;1969;2048;4017;4 YEARS;1922;1940;FALSE;TRUE;TRUE;UTRECHT;FALSE
11701;1993;52;85;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;430;555;985;430;555;985;INDEFINITE;626;626;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11702;1927;100;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;885;1000;1885;885;1000;1885;5 YEARS;2670;2670;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11703;1965;148;36;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2177;1688;3865;2177;1688;3865;INDEFINITE;2517;2517;FALSE;TRUE;TRUE;GELDERLAND;FALSE
11704;2005;108;56;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2115;2561;4676;2115;2561;4676;3 YEARS;1132;1132;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11705;1917;255;55;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;3108;3685;6793;2827;3760;6587;INDEFINITE;3968;3930;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11706;1940;75;29;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;991;1158;2149;991;1158;2149;4 YEARS;1953;1953;FALSE;TRUE;TRUE;FRIESLAND;FALSE
11707;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;779;1118;1897;779;1118;1897;3 YEARS;806;806;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
11708;1970;123;47;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2375;3310;5685;2375;3310;5685;INDEFINITE;2143;2143;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11709;1989;84;90;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;886;299;1185;886;299;1185;INDEFINITE;1017;1017;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11710;1955;87;34;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;961;1271;2232;523;824;1347;INDEFINITE;1413;958;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11711;1938;234;44;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2326;2525;4851;2326;2525;4851;INDEFINITE;2991;2991;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
11712;1932;180;36;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1358;1973;3331;1358;1973;3331;INDEFINITE;2902;2902;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11713;1917;108;50;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;3819;4864;8683;3819;4864;8683;4 YEARS;2023;2023;FALSE;TRUE;TRUE;UTRECHT;FALSE
11714;1920;200;49;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;3375;3431;6806;3375;3431;6806;INDEFINITE;2232;2232;FALSE;TRUE;TRUE;ZUID-HOLLAND;TRUE
11715;1908;78;55;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;3576;3576;;3576;3576;INDEFINITE;1096;1096;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11716;1957;79;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;4105;4105;;4105;4105;INDEFINITE;739;739;FALSE;TRUE;FALSE;UTRECHT;FALSE
11717;1975;106;39;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1539;2194;3733;1539;2194;3733;3 YEARS;1882;1882;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11718;1905;108;70;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;982;955;1937;982;955;1937;INDEFINITE;1777;1777;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11719;1960;137;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;;;FALSE;FALSE;TRUE;ZEELAND;FALSE
11720;2004;132;63;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1273;1172;2329;1273;793;2066;1 YEAR;699;699;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11721;1978;115;65;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1517;1758;3275;1517;1758;3275;INDEFINITE;1479;1479;FALSE;TRUE;TRUE;UTRECHT;FALSE
11722;1912;102;41;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;307;323;630;307;323;630;INDEFINITE;1215;1215;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11723;2008;283;50;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1832;2173;4005;1832;2173;4005;INDEFINITE;1305;1305;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
11724;1986;118;52;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;;;FALSE;FALSE;TRUE;UTRECHT;FALSE
11725;1981;73;36;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2177;2378;4555;2177;2378;4555;INDEFINITE;1367;1367;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
11726;1957;70;40;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;1729;2508;4237;;;908;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
11727;1910;29;78;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;38283;49075;87358;1697;1776;3473;3 YEARS;33419;33419;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11728;1994;94;41;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1223;1923;3146;1223;1923;3146;4 YEARS;1144;1144;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11729;1967;74;72;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1540;1971;3511;1540;1971;3511;4 YEARS;635;635;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11730;1981;115;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2456;3585;6041;2456;3585;6041;INDEFINITE;1205;1205;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
11731;1998;50;81;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1145;1402;2547;1145;1402;2547;INDEFINITE;;;FALSE;TRUE;TRUE;UTRECHT;FALSE
11732;1968;97;75;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1655;1718;3373;1655;1718;3373;INDEFINITE;1368;1368;FALSE;TRUE;TRUE;UTRECHT;FALSE
11733;1966;117;45;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1146;1557;2703;1146;1557;2703;INDEFINITE;2047;2047;FALSE;FALSE;TRUE;GELDERLAND;FALSE
11734;1956;91;63;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;1081;879;1960;;;3744;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
11735;1983;89;39;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;;;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
11736;1969;83;76;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;539;684;1223;539;684;1223;INDEFINITE;70;70;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11737;1960;193;49;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2821;3349;6170;2821;3349;6170;INDEFINITE;1504;1504;FALSE;TRUE;TRUE;UTRECHT;FALSE
11738;1972;110;62;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1419;1481;2900;1419;1481;2900;INDEFINITE;1755;500;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11739;1988;105;59;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1004;1819;2823;1004;1819;2823;INDEFINITE;980;980;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11740;1989;145;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1766;1784;3550;1766;1784;3550;3 YEARS;475;475;FALSE;TRUE;TRUE;FRIESLAND;FALSE
11741;1987;112;42;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2125;2475;4600;2125;2475;4600;INDEFINITE;786;786;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11742;1972;130;66;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2718;3286;6004;2718;3286;6004;INDEFINITE;1957;1957;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11743;2005;260;55;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;3086;4087;7173;3086;4087;7173;3 YEARS;2139;2136;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11744;1996;103;49;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;1254;1254;FALSE;FALSE;TRUE;NOORD-BRABANT;FALSE
11745;1956;80;63;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1016;1283;2267;813;1283;2096;3 YEARS;1671;1671;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11746;2017;70;73;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1761;683;2444;643;609;1252;INDEFINITE;1957;192;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11747;1996;149;49;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2632;2767;5399;2632;2767;5399;INDEFINITE;1792;1792;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11748;1970;157;75;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1366;1220;2586;1366;1220;2586;INDEFINITE;2669;2669;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11749;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1186;1799;2782;;1799;1799;1 YEAR;1741;1741;FALSE;TRUE;TRUE;;FALSE
11750;1930;79;48;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;1794;1794;;1794;1794;INDEFINITE;2439;2439;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11751;2010;165;72;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2246;3057;5303;2246;3057;5303;INDEFINITE;2151;2151;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11752;1957;58;48;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;1046;1046;;1046;1046;INDEFINITE;1229;1229;FALSE;TRUE;TRUE;UTRECHT;FALSE
11753;1981;81;46;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;563;737;1300;563;737;1300;INDEFINITE;872;872;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11754;1984;56;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1167;1178;2345;1167;1178;2345;INDEFINITE;;;FALSE;TRUE;TRUE;UTRECHT;FALSE
11755;1960;75;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1206;429;1635;1206;429;1635;INDEFINITE;54;54;FALSE;TRUE;TRUE;UTRECHT;FALSE
11756;1969;107;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;831;991;1822;453;549;1002;INDEFINITE;968;968;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11757;1903;107;41;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;655;566;1221;655;566;1221;INDEFINITE;1143;1143;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
11758;1965;103;51;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;904;1053;1957;904;1053;1957;4 YEARS;1533;1533;FALSE;FALSE;TRUE;UTRECHT;FALSE
